priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
91,naver-49163486955,정샘물 뷰티,[정샘물뷰티] 정샘물 아티스트 브로우 쉐이더 슬림,brow,colorFamily | texture | intensity,https://m.a-bly.com/goods/3245040?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3245040,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,manual_review_required,terms_not_configured,True
92,naver-57918522792,롬앤,롬앤 립매터,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000105803,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
93,naver-49163537648,정샘물 뷰티,[정샘물뷰티] 정샘물 아티스트 엣지 아이 펜슬,liner,colorFamily | texture | intensity,https://m.a-bly.com/goods/3244981?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=3244981,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,m.a-bly.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,terms_not_configured,True
94,naver-56057064634,라카,라카 러브 실크 블러쉬 6 colors,cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000183448,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish,manual_review_required,robots_fetch_failed_requires_manual_review,True
95,naver-54509115936,클리오,클리오 [NEW/소프트부케] 에센셜 블러쉬 탭,cheek,colorFamily | finish | texture,https://display.cjonstyle.com/p/item/2056342481?infl_cd=I0696&utm_medium=pcs&utm_source=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,display.cjonstyle.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish,blocked,robots_disallowed,True
96,naver-41640978891,3CE,3CE 올라운더 브로우,brow,colorFamily | texture | intensity,https://www.hmall.com/md/pda/itemPtc?ReferCode=429&slitmCd=2152814258&utm_source=naver&utm_medium=cps_pcs&utm_campaign=sale,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.hmall.com,fetched,not_configured,manual_review_required_before_detail_fetch,shadeName | shadeSource,blocked,robots_disallowed,True
97,naver-49021488780,네이밍,[네이밍] 루트릿 아이브로우 펜슬,brow,colorFamily | texture | intensity,http://www.wconcept.co.kr/Product/305960738?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
98,naver-58981410135,페리페라,페리페라 스피디 스키니 브로우 마스카라 10 Colors,brow,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000167236,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,manual_review_required,robots_fetch_failed_requires_manual_review,True
99,naver-53179305530,3CE,3CE 마이링 아이라이너 5colors,liner,colorFamily | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000219135,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,shadeName | shadeSource,manual_review_required,robots_fetch_failed_requires_manual_review,True
100,naver-33162663223,페리페라,페리페라 잉크 씬씬 브러쉬라이너,liner,colorFamily | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=95937756&vodFlag=N&prdseqnum=95937756&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
